,tny_id,tny_name,surface,tny_date,match_year,match_month,p0_name,p1_name,p0_elo,p1_elo,p0_sf_elo,p1_sf_elo,p0_elo_538,p1_elo_538,p0_sf_elo_538,p1_sf_elo_538,p0_52_swon,p0_52_svpt,p1_52_swon,p1_52_svpt,p0_52_rwon,p0_52_rpt,p1_52_rwon,p1_52_rpt,elo_diff,sf_elo_diff,elo_diff_538,sf_elo_diff_538,p0_s_pct,p0_r_pct,p1_s_pct,p1_r_pct,p0_s_pct_JS,p1_s_pct_JS,p0_r_pct_JS,p1_r_pct_JS,p0_sf_52_swon,p0_sf_52_svpt,p1_sf_52_swon,p1_sf_52_svpt,p0_sf_52_rwon,p0_sf_52_rpt,p1_sf_52_rwon,p1_sf_52_rpt,p0_sf_s_pct,p0_sf_r_pct,p1_sf_s_pct,p1_sf_r_pct,p0_sf_s_pct_JS,p1_sf_s_pct_JS,p0_sf_r_pct_JS,p1_sf_r_pct_JS,avg_52_s,avg_52_r,sf_avg_52_s,sf_avg_52_r,tny_stats,best_of,score,pbp,winner,match_id,p0_s_kls,p1_s_kls,p0_s_kls_JS,p1_s_kls_JS,p0_sf_s_kls,p1_sf_s_kls,p0_sf_s_kls_JS,p1_sf_s_kls_JS,p0_s_wgt0.1,p1_s_wgt0.1,match_prob_wgt_0.1,p0_s_wgt0.2,p1_s_wgt0.2,match_prob_wgt_0.2,p0_s_wgt0.3,p1_s_wgt0.3,match_prob_wgt_0.3,p0_s_wgt0.4,p1_s_wgt0.4,match_prob_wgt_0.4,p0_s_wgt0.5,p1_s_wgt0.5,match_prob_wgt_0.5,p0_s_wgt0.6,p1_s_wgt0.6,match_prob_wgt_0.6,p0_s_wgt0.7,p1_s_wgt0.7,match_prob_wgt_0.7,p0_s_wgt0.8,p1_s_wgt0.8,match_prob_wgt_0.8,p0_s_wgt0.9,p1_s_wgt0.9,match_prob_wgt_0.9,match_prob_kls,match_prob_kls_JS,match_prob_sf_kls,match_prob_sf_kls_JS,match_z_kls,match_z_kls_JS
264,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Julian Reister,Fabio Fognini,1565.85865886,1993.48519839,1551.9434685,1945.26029085,1803.43921902,2217.2667608,1738.63748174,2158.55736418,419.0,701.0,2779.0,4612.0,233.0,665.0,1911.0,4625.0,-427.626539527,-393.316822344,-413.827541774,-419.919882442,0.597717546362,0.35037593985,0.602558542931,0.413189189189,0.60553452771,0.603806846983,0.352727755713,0.410943430016,195.0,358.0,1527.0,2451.0,126.0,346.0,1109.0,2578.0,0.54469273743,0.364161849711,0.623011015912,0.430178432894,0.566807500452,0.623717649892,0.363122267977,0.42683645408,0.63171657483,0.36828342517,0.616556491683,0.383443508317,0.618149375478,3,7-5 6-2,RRRSSR;SRSRSS;SSRRRR;RRSRSSRSRSRR;SRRSSS;RRRSSR;SSSS;RRRSSR;SRRRR;SRRSRSRSSS;SRRRR;SRDRSSRSSS.SRDRSSRR;SRSRSRSDRR;SSRSS;SSSS;RDRSR;SRSSS;RSSRRSRR;DSSRSS,0,43182,0.539244582991,0.6068988289,0.549307323512,0.605795317088,0.499550696649,0.643885558313,0.525007438484,0.645631774027,0.54384531838,0.606746946152,0.204323931871,0.538383313248,0.607698575217,0.181022535083,0.532921308115,0.608650204281,0.159433626869,0.527459302983,0.609601833346,0.139582000024,0.521997297851,0.610553462411,0.121465466457,0.516535292719,0.611505091475,0.105057039872,0.511073287587,0.612456720539,0.0903076790618,0.505611282454,0.613408349604,0.0771494405973,0.500149277322,0.614359978669,0.0654988841324,0.186818295997,0.229284557703,0.0293621256597,0.0582639927634,-0.889682130086,-0.741205060737
265,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,David Ferrer,Santiago Giraldo,2039.16374866,1700.2412154,2118.36884724,1675.1761037,2324.41309379,1936.59806797,2340.83313018,1878.5117357,3727.0,5892.0,1728.0,2796.0,2676.0,6311.0,966.0,2759.0,338.922533265,443.192743547,387.81502582,462.321394477,0.632552613714,0.424021549675,0.618025751073,0.350126857557,0.632741038554,0.619200595005,0.422015600297,0.350834574955,884.0,1419.0,522.0,855.0,680.0,1526.0,298.0,808.0,0.6229739253,0.445609436435,0.610526315789,0.368811881188,0.624160552643,0.613811241019,0.43893612895,0.367641907274,0.631668018573,0.368331981427,0.616418374217,0.383581625783,0.618149375478,3,6-4 7-6,RRRR;SRRSRSRASDRSRSSRRSRSRR;RSSSRS;SSSA;SRRARSSRSS;RSSSRS;RSSRRSSS;RSRASS;SSSS;SSRSRRRR.SRSSS;RDRSR;RRSRSSRR;SSRRSRRR;SRSRSDSS;RRRSSSSS;SRSRRR;SSRSS;SSRRRSRSSS;SRSSRRAS;SRRSRR;RSRSRSRR;R/RR/SS/RR/S,1,43183,0.637239094489,0.54881753973,0.636719801931,0.55199833304,0.639474671156,0.550229506399,0.641831272414,0.560187739114,0.634181020108,0.549767344776,0.8634155727,0.631642238285,0.547536356512,0.862944448535,0.629103456462,0.545305368248,0.862460348059,0.626564674639,0.543074379984,0.861963142804,0.624025892816,0.54084339172,0.861452709006,0.621487110993,0.538612403457,0.860928927517,0.61894832917,0.536381415193,0.860391683705,0.616409547347,0.534150426929,0.859840867341,0.613870765524,0.531919438665,0.859276372489,0.874250617803,0.863873853805,0.876122880188,0.853808900453,1.14671660752,1.09789053289
266,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Albert Ramos,Filippo Volandri,1673.0922226,1595.55837876,1674.4758721,1609.66311113,1914.1103547,1817.76961346,1886.8157759,1789.34656593,1639.0,2676.0,474.0,876.0,975.0,2671.0,344.0,861.0,77.5338438429,64.8127609744,96.340741241,97.4692099622,0.612481315396,0.365031823287,0.541095890411,0.399535423926,0.614019779202,0.556365811795,0.364697419852,0.391990712773,867.0,1387.0,333.0,596.0,527.0,1424.0,258.0,581.0,0.625090122567,0.370084269663,0.558724832215,0.444061962134,0.626148366303,0.571206383386,0.369272070616,0.428795985252,0.631619492959,0.368380507041,0.616285583776,0.383714416224,0.618149375478,3,6-2 6-1,SSSS;RSSRRR;RRSRSSSS;SSSS;SSAS;RSSRSRRR;SRRRR;SRSRDSSRRR.RSSSS;RSRSSRSS;RASSS;RSRSSRSRRR;RSSSS;RSRRR;RSSSRS,1,43184,0.56785628103,0.530974456684,0.576939455988,0.546578781503,0.566606368357,0.574218770477,0.582930588977,0.587512520695,0.574471787451,0.547605373586,0.639083664286,0.572004118913,0.548631965668,0.621656106663,0.569536450376,0.549658557751,0.603961788757,0.567068781838,0.550685149834,0.586035394892,0.5646011133,0.551711741916,0.567913181565,0.562133444762,0.552738333999,0.549632757659,0.559665776224,0.553764926082,0.531232848891,0.557198107687,0.554791518165,0.512753048967,0.554730439149,0.555818110247,0.494233560143,0.688330963352,0.6562115513,0.460011718692,0.476121646663,0.491124953694,0.402145569723
267,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Nicolas Almagro,Daniel Gimeno,1927.23889787,1597.91340945,1893.97193646,1644.56670225,2178.98629577,1837.65938383,2121.81803995,1847.03698222,2656.0,3980.0,1853.0,3038.0,1547.0,4055.0,1043.0,2953.0,329.325488418,249.405234208,341.326911938,274.78105773,0.667336683417,0.38150431566,0.609940750494,0.353200135455,0.666262918063,0.611432663951,0.380484820962,0.353664624401,1348.0,2045.0,1011.0,1657.0,851.0,2071.0,617.0,1613.0,0.659168704156,0.410912602607,0.610138805069,0.382517048977,0.658183906245,0.611955519116,0.407935089579,0.380868443485,0.631604033985,0.368395966015,0.616248428377,0.383751571623,0.618149375478,3,1-6 7-5 6-4,SRASS;SRSSS;SSRRRSRSSRRR;SSSS;RRSRSSRR;ASSA;SSRRRSRSSDRR.SSRRSS;SSSRS;SSSRRS;SSSRS;SSSS;SSSRRS;SASRS;SSSA;SSSS;SRRSSA;RSRSRR;SSRSS.RRRR;RSSRSS;ASAS;RSASRS;RSSRRSRSSS;SRSRRSRR;SRRRR;SSRDSS;SSRSRRSS;SSSRS,1,43185,0.66907785547,0.583377742343,0.667539601171,0.585889150498,0.662304173903,0.584878721186,0.662967981483,0.589672948261,0.66401131808,0.583196409152,0.846748687779,0.66048303499,0.580503667807,0.844923526745,0.656954751899,0.577810926461,0.843057946881,0.653426468809,0.575118185116,0.841151236731,0.649898185719,0.572425443771,0.839202705388,0.646369902629,0.569732702426,0.83721168473,0.642841619539,0.567039961081,0.83517753146,0.639313336448,0.564347219735,0.833099628947,0.635785053358,0.56165447839,0.830977388876,0.860272094522,0.848534159563,0.836422596352,0.822627730098,1.08154262433,1.03016686587
268,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Jeremy Chardy,Alexandr Dolgopolov,1819.54985375,1758.93272351,1687.66655069,1651.22014436,2048.57994153,2003.97004678,1891.5646139,1855.5879612,2495.0,3850.0,2213.0,3497.0,1406.0,3918.0,1329.0,3568.0,60.6171302466,36.446406331,44.6098947521,35.9766527039,0.648051948052,0.358856559469,0.632828138404,0.372477578475,0.647715636906,0.633127845574,0.358930730561,0.37181759238,868.0,1349.0,595.0,927.0,537.0,1391.0,369.0,1006.0,0.643439584878,0.386053199137,0.641855447681,0.366799204771,0.643157311336,0.641624394694,0.383862565389,0.366062889011,0.631604305567,0.368395694433,0.616272270757,0.383727729243,0.618149375478,3,6-3 3-6 7-6,SRSSS;ASAS;SSRSS;RDSRSSDSSS;RRSSSA;RRRR;RRSSRSSA;SASS;RRSSDSRSSS.SSSS;SSRSA;SRSSS;SDRSSS;SRARSRAS;ARRRR;SRSSA;SSSS;SRRSSS.SSSRRS;SSSRS;SRSSS;SRRSSS;SRASA;SSSA;SSRSS;SRSSRS;SSRDRSSS;SSARRS;SSSS;RSSSS;R/RS/SS/SR/SS/R,1,43186,0.63051513392,0.628912343279,0.63083880887,0.629137879357,0.66224521407,0.641407082507,0.662699256289,0.643366663268,0.63095844665,0.627494350786,0.517422648388,0.63107808443,0.625850822215,0.526298655169,0.63119772221,0.624207293645,0.535174155152,0.63131735999,0.622563765074,0.544044567986,0.631436997769,0.620920236503,0.55290530191,0.631556635549,0.619276707932,0.561751761201,0.631676273329,0.617633179361,0.570579353692,0.631795911109,0.615989650791,0.579383498326,0.631915548889,0.61434612222,0.588159632737,0.508059525049,0.508550696376,0.601348818563,0.594052106257,0.0202036077546,0.0214350586214
269,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Robin Haase,Carlos Berlocq,1804.37231405,1795.05193202,1750.26404575,1725.33323372,2035.45953139,2031.54124719,1979.56034759,1933.14337763,2605.0,4116.0,1797.0,2852.0,1415.0,3904.0,1180.0,3000.0,9.32038203547,24.9308120309,3.91828419544,46.4169699559,0.632896015549,0.362448770492,0.630084151473,0.393333333333,0.633149793729,0.63059431087,0.362343743432,0.39122069157,1445.0,2282.0,834.0,1310.0,817.0,2183.0,606.0,1418.0,0.633216476775,0.374255611544,0.636641221374,0.42736248237,0.633509115259,0.636871996484,0.37347625332,0.421751272125,0.631639126388,0.368360873612,0.616406954282,0.383593045718,0.618149375478,3,6-2 6-7 6-2,SRRRSSSS;SSRSS;SSSDRS;SRRRR;SSSS;SSAA;SASS;DSSRRSRSRSSRRSSRRR.SSSA;RSSSA;RSSSS;SSSS;RRSSSS;RSSSS;SSSS;RRSRSSSS;SSSS;SRSSS;RSSSS;SSSS;R/SS/SS/RS/SR/SS.SSSA;ARSRSS;SRSRRR;SSSRRRSS;RRSRSR;SDRRSSSRSS;SDSSRRSS;SRSRSS,1,43187,0.594433804919,0.622506503684,0.596800224861,0.623121690141,0.591189461319,0.647721076744,0.597093310048,0.648731210079,0.593783098959,0.622636207713,0.355455708017,0.590765973056,0.622150725285,0.34321273116,0.587748847153,0.621665242858,0.331103045109,0.584731721251,0.62117976043,0.319139669743,0.581714595349,0.620694278003,0.307335202107,0.578697469446,0.620208795576,0.295701768743,0.575680343543,0.619723313148,0.284250980577,0.572663217641,0.619237830721,0.272993890679,0.569646091739,0.618752348293,0.261940955212,0.35922348892,0.367818582854,0.236164293076,0.256381755004,-0.360535147018,-0.337636456305
270,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Tommy Robredo,Guido Pella,1967.64908489,1624.69184026,1862.78650938,1593.92802694,2172.6302643,1920.16371994,2082.69052028,1860.67707529,2734.0,4258.0,649.0,1109.0,1669.0,4308.0,408.0,1136.0,342.95724463,268.858482443,252.466544359,222.013444989,0.642085486144,0.387418755803,0.585211902615,0.359154929577,0.641997094695,0.592098785271,0.386187399231,0.359337276443,1447.0,2280.0,419.0,687.0,915.0,2288.0,304.0,766.0,0.634649122807,0.399912587413,0.609898107715,0.396866840731,0.634876822571,0.613962417554,0.397791913505,0.391582838876,0.631667545096,0.368332454904,0.616520792436,0.383479207564,0.618149375478,3,4-6 6-1 6-4,RSSARS;RSSDAS;DSSRDR;SRSSS;RSASDRSS;SSSS;SASS;SRRSSS;SSRSS;SSSS.RSSRRSSS;SRRRD;SSAS;RSDRSSSRRR;SSRAS;SSRRSS;SSSS.SSSS;SSAS;SRSRRSRSSS;SSSA;RSSRSRRSSS;AASRS;SSSRS;SAARA;SRSRRR;SSRSS,1,43188,0.637744841853,0.552607432098,0.637474103538,0.560725671327,0.622890072683,0.595093310909,0.628401774301,0.601278294656,0.633537520082,0.561751583127,0.823447307702,0.629600936627,0.562777494928,0.806621044306,0.625664353171,0.563803406729,0.788796851194,0.621727769715,0.56482931853,0.769989557431,0.61779118626,0.565855230331,0.750223525916,0.613854602804,0.566881142131,0.729532958534,0.609918019348,0.567907053932,0.707962043764,0.605981435892,0.568932965733,0.685564932364,0.602044852437,0.569958877534,0.662405530514,0.864899526385,0.839269900985,0.639393915658,0.635509173714,1.10259991489,0.991461673734
271,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Marcel Granollers,Pablo Andujar,1814.400859,1649.82557449,1777.83113771,1665.98076604,2058.41836957,1894.08759046,1997.9904498,1873.34241815,2164.0,3569.0,2006.0,3418.0,1397.0,3656.0,1298.0,3383.0,164.575284506,111.850371667,164.330779112,124.648031649,0.606332305968,0.382111597374,0.586892919836,0.38368312149,0.607767196927,0.589260781393,0.380954469088,0.382348052684,1040.0,1698.0,1104.0,1797.0,707.0,1766.0,696.0,1765.0,0.612485276796,0.400339750849,0.614357262104,0.39433427762,0.614119609471,0.615799930835,0.397605890434,0.392009711862,0.631693680617,0.368306319383,0.616624003698,0.383375996302,0.618149375478,3,6-3 6-0,RSRSSRRSSS;SSRSS;RRRASR;SRRRSSDD;RSRSSRARSRRR;SSSRA;SSSS;SRDSSS;RSRDD.SRSSDS;RRRSSD;SSRSS;RRRSSR;SSRRSS;RRRSSR,0,43189,0.577411198722,0.559543336706,0.580181158486,0.563068326548,0.603052367257,0.598918879335,0.60701126569,0.603095408482,0.579850233824,0.564057099359,0.582428849965,0.57951930916,0.565045872168,0.575614889315,0.579188384497,0.566034644978,0.568780498285,0.578857459833,0.567023417787,0.561927742557,0.57852653517,0.568012190597,0.555058702806,0.578195610507,0.569000963407,0.548175472727,0.577864685843,0.569989736216,0.541280157055,0.57753376118,0.570978509026,0.534374869565,0.577202836516,0.571967281835,0.527461731068,0.593244539019,0.589220331482,0.521300478744,0.520115366709,0.235899157577,0.225539838421
272,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Leonardo Mayer,Fabio Fognini,1774.71807372,1996.00018128,1731.83854572,1948.27273838,2009.17312727,2219.3971804,1949.9816855,2161.09903332,1452.0,2324.0,2820.0,4687.0,848.0,2340.0,1944.0,4683.0,-221.282107566,-216.434192657,-210.224053138,-211.117347822,0.624784853701,0.362393162393,0.601664177512,0.415118513773,0.625745973485,0.602922799412,0.362228084207,0.412818379585,782.0,1239.0,1568.0,2526.0,445.0,1245.0,1142.0,2636.0,0.631154156578,0.357429718876,0.620744259699,0.433232169954,0.631839587653,0.62152428344,0.357704662339,0.429817200636,0.631667768444,0.368332231556,0.61655389511,0.38344610489,0.618149375478,3,6-7 6-3 6-2,RRSSSS;SDRRASDSDR;SSSS;RSSSRRSS;SRRSSRRSSRSS;SRSRSRSS;RRRR;RSRSSS;SSSS;SRRSSS;SRSSS;SRSSS;R/SS/SS/RR/SR/RR.SRSSS;RSRRSR;RSRSRSSRSDSRSS;SSSS;DSSRSRSRRSRSSS;RSSRSS;SRRSAS;SSDSS;SSRSS.SRSSA;SSSRRS;SRSDRR;RRRSSSRSRSSS;SDSSS;SSSRRRRSSS;RRRSSR;RSRSSS,0,43190,0.564480178517,0.594084853709,0.56774143249,0.595508553795,0.582963571882,0.648356126082,0.587063972276,0.64886120636,0.566650911802,0.597821044385,0.341602919536,0.565560391113,0.600133534974,0.325477875755,0.564469870425,0.602446025564,0.309689422793,0.563379349737,0.604758516153,0.294260942722,0.562288829048,0.607071006743,0.279213775867,0.56119830836,0.609383497333,0.264567149998,0.560107787672,0.611695987922,0.250338128881,0.559017266984,0.614008478512,0.236541580069,0.557926746295,0.616320969101,0.223190161557,0.348884616761,0.358039220363,0.202180708794,0.215777610893,-0.388333521287,-0.363704823959
273,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,David Ferrer,Albert Ramos,2043.14598583,1685.57977179,2120.68386801,1687.52528133,2326.0674343,1926.70858697,2342.38126502,1902.10564443,3771.0,5971.0,1669.0,2718.0,2722.0,6403.0,1003.0,2722.0,357.566214041,433.158586675,399.35884733,440.275620597,0.631552503768,0.425113228174,0.614054451803,0.368479059515,0.631764696807,0.615482699299,0.423101293288,0.367908737925,928.0,1498.0,897.0,1429.0,726.0,1618.0,555.0,1475.0,0.619492656876,0.44870210136,0.627711686494,0.376271186441,0.620856424816,0.628555735266,0.442150793867,0.374985178456,0.631657964849,0.368342035151,0.616549827944,0.383450172056,0.618149375478,3,6-1 6-2,DSSSS;SDRSRR;RSSSRS;SRSRSS;SDSRSRSRSS;SRRSSRRR;SSSS.SRRSRR;RSRRSSSDRR;RRSRSSRR;SSSRS;SSRSS;RSSRSRSS;RSRSSRSRRR;SSRSS,1,43191,0.617906890033,0.543774669409,0.618689404662,0.547214851792,0.628271190025,0.564059304724,0.63092096595,0.571454660989,0.61689093341,0.54661720533,0.820997102298,0.615092462158,0.546019558869,0.817055056624,0.613293990905,0.545421912407,0.813049918222,0.611495519653,0.544824265946,0.808981604647,0.609697048401,0.544226619485,0.804850069992,0.607898577149,0.543628973024,0.800655305789,0.606100105897,0.543031326563,0.79639734188,0.604301634644,0.542433680101,0.79207624726,0.602503163392,0.54183603364,0.787692130885,0.833984816701,0.824876173293,0.797236053552,0.778616665764,0.970032351509,0.934109031959
274,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Jeremy Chardy,Nicolas Almagro,1832.78631554,1931.41778614,1701.99426126,1900.1227641,2060.16104653,2181.47506028,1908.25016891,2125.99946924,2560.0,3942.0,2716.0,4079.0,1432.0,4005.0,1572.0,4130.0,-98.6314705946,-198.128502835,-121.31401375,-217.74930033,0.649416539827,0.357553058677,0.66584947291,0.380629539952,0.649034350566,0.664857119945,0.35768925212,0.379669104226,933.0,1441.0,1408.0,2144.0,563.0,1478.0,876.0,2146.0,0.64746703678,0.380920162382,0.65671641791,0.408201304753,0.646919067795,0.655893211838,0.379261827257,0.405476315191,0.631638017603,0.368361982397,0.616499594762,0.383500405238,0.618149375478,3,7-6 6-3,SSRRRR;RSARSRSRRR;SSRSS;RRRSASSS;SRRSSS;RSSSS;SSSA;SSSRS;SRSRRR;SSSRRDSRSRRSSRRR;RASRSS;SSSS;S/SR/SR/SS/SR/RS/SS/SS/R.RSRRSR;SSRRSRRR;SRSRSRSRSS;SSSS;SSSS;DSRSSRRR;ASAS;SSRAS;SSSS,0,43192,0.623660340148,0.663169754505,0.624238586612,0.662041208097,0.624415917981,0.660946441483,0.626592938558,0.661781570536,0.621446337238,0.658987559773,0.319826586384,0.618654087865,0.655933911448,0.320505403662,0.615861838491,0.652880263124,0.321197512026,0.613069589118,0.649826614799,0.321903085863,0.610277339744,0.646772966475,0.322622293088,0.60748509037,0.643719318151,0.323355294077,0.604692840997,0.640665669826,0.324102240681,0.601900591623,0.637612021502,0.324863275308,0.59910834225,0.634558373177,0.325638530116,0.311673055002,0.319160880435,0.324751338134,0.331020322902,-0.491113590156,-0.470046549135
275,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Fabio Fognini,Pablo Andujar,2002.99560759,1672.88433471,1955.42190573,1686.96079998,2225.17747112,1915.89241884,2168.18605584,1898.01621671,2897.0,4814.0,2033.0,3459.0,1975.0,4766.0,1329.0,3438.0,330.111272876,268.461105748,309.285052279,270.16983913,0.60178645617,0.414393621486,0.587742122001,0.386561954625,0.603008998108,0.590045482451,0.412161823406,0.385084831997,1645.0,2653.0,1131.0,1838.0,1173.0,2719.0,727.0,1820.0,0.620052770449,0.431408606105,0.615342763874,0.399450549451,0.620824136286,0.616700027809,0.428176091127,0.396851512591,0.63163333226,0.36836666774,0.616504068504,0.383495931496,0.618149375478,3,6-4 6-3,SSRARRSS;SRRRSSSS;SRRRSSSRSRSS;RRSRSR;SSDSS;RRSRSSSS;RSSRSS;SSSRDS;RRSRSR;SRSRRSRR.SSSS;RSSRRSSRSS;RSSSS;SSDSS;SRSSRS;RSRSSS;SASS;RSSRRR;SSDSS,1,43193,0.570107212503,0.528231211473,0.57280687707,0.532766370004,0.605743459467,0.569075396238,0.609113862164,0.573665175152,0.573411722827,0.533830397767,0.70059977291,0.574016568586,0.53489442553,0.698413251466,0.574621414344,0.535958453294,0.696220081042,0.575226260103,0.537022481058,0.694020367131,0.575831105861,0.538086508821,0.691814216303,0.576435951619,0.539150536585,0.689601736189,0.577040797378,0.540214564349,0.687383035455,0.577645643136,0.541278592113,0.685158223785,0.578250488895,0.542342619876,0.682927411852,0.711444374991,0.702779540985,0.683808334067,0.677673555551,0.557609233403,0.532411650159
276,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,David Ferrer,Nicolas Almagro,2046.76885719,1942.99384751,2123.12603898,1907.87396479,2327.62435675,2188.19436567,2344.12155884,2131.43838585,3806.0,6024.0,2770.0,4163.0,2749.0,6452.0,1599.0,4196.0,103.775009686,215.252074191,139.42999108,212.683172991,0.631806108898,0.426069435834,0.665385539275,0.381077216397,0.63200989776,0.664429699303,0.424042824263,0.380110302813,963.0,1551.0,1462.0,2228.0,753.0,1667.0,903.0,2212.0,0.620889748549,0.451709658068,0.656193895871,0.408227848101,0.622118479306,0.655424585958,0.4451201125,0.405578196592,0.631629783855,0.368370216145,0.616508779545,0.383491220455,0.618149375478,3,6-4 6-2,SSSRS;SSSS;SSSRS;SSRSS;SSRSS;SRSSS;RSRSRSRSSRSRSRSDRSSS;SRRSSRSRSS;SSRSS;RRRR.SRRRSR;RRSRR;SSSRS;RSSRSRRR;SSRRSRSRSRSDRSRSSRSS;SSSS;RSSSS;SRRRSR,1,43194,0.60561870027,0.59420591121,0.606789402716,0.595276682808,0.597793716835,0.58961605419,0.601672099102,0.595436289845,0.603253471492,0.59226844265,0.556581320753,0.599717540268,0.589260202492,0.554010734482,0.596181609045,0.586251962333,0.551421189641,0.592645677822,0.583243722175,0.548813236865,0.589109746599,0.580235482017,0.546187452916,0.585573815375,0.577227241859,0.54354443962,0.582037884152,0.574219001701,0.540884822769,0.578501952929,0.571210761542,0.538209250995,0.574966021705,0.568202521384,0.53551839463,0.558673299906,0.559132424954,0.542311515698,0.53217419403,0.147606404785,0.148769966549
277,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,Tommy Robredo,Fabio Fognini,1971.55104569,2007.15808925,1868.40002915,1961.04602162,2176.00553334,2228.80332073,2088.07844551,2173.57514085,2790.0,4331.0,2939.0,4875.0,1699.0,4389.0,2003.0,4829.0,-35.607043563,-92.6459924735,-52.7977873852,-85.4966953363,0.644193027015,0.387104123946,0.602871794872,0.414785669911,0.64403071338,0.604044911568,0.385908535306,0.412565814556,1503.0,2353.0,1687.0,2714.0,945.0,2369.0,1201.0,2782.0,0.638759031024,0.398902490502,0.6215917465,0.431703810208,0.638798527657,0.622287187123,0.396902949693,0.428528101764,0.631618473389,0.368381526611,0.616489253163,0.383510746837,0.618149375478,3,3-6 7-5 6-3,SRRSRD;SSRDSRSS;DRRSSSSS;SRRRR;SRRSSRRSAS;RRRR;ASSRS;SSSS;SSRRSS.RSSDSS;DSSRRSSS;SASRS;ASSS;RRRR;SSSS;SSRSS;SSSS;SSSS;SRSRRSRR;SRSSRS;RRRSD.SRRSRSSS;RSSSS;SSRSA;SSRSS;SSRDSRRSSS;SRRRR;SRSSRRRR;RRRSR;SSRSS,0,43195,0.584319785803,0.570680099625,0.586377327523,0.573048804961,0.592226089968,0.60786012515,0.595441295045,0.610555106582,0.584257880231,0.573773591079,0.554714917948,0.582138432938,0.574498377196,0.539948299523,0.580018985645,0.575223163312,0.525112848058,0.577899538352,0.575947949429,0.510229334772,0.575780091058,0.576672735546,0.495318791551,0.573660643765,0.577397521663,0.480402420137,0.571541196472,0.57812230778,0.465501499672,0.569421749179,0.578847093896,0.450637293306,0.567302301886,0.579571880013,0.435830954552,0.571091068003,0.569392281309,0.419890374903,0.422697198449,0.179152621934,0.174827171476
278,2014-506,Buenos Aires,Clay,2014-02-10,2014,2,David Ferrer,Fabio Fognini,2058.12706613,2021.52404123,2130.31305753,1972.8778446,2332.90397175,2239.46190728,2349.49617811,2185.27777839,3854.0,6100.0,2991.0,4962.0,2772.0,6503.0,2039.0,4917.0,36.6030249034,157.435212927,93.4420644664,164.218399728,0.631803278689,0.426264800861,0.602781136638,0.414683750254,0.63200466628,0.603937171991,0.424247618291,0.412506116219,1011.0,1627.0,1739.0,2801.0,776.0,1718.0,1237.0,2870.0,0.621389059619,0.451688009313,0.620849696537,0.431010452962,0.622532723075,0.621552060375,0.445281877979,0.427957863808,0.631600958677,0.368399041323,0.616456265759,0.383543734241,0.618149375478,3,6-4 6-3,SSRRSS;SRRRAR;SSSDRS;SDRSSS;RDSRR;SRRSSS;RSSSS;RSSSS;SRSSRS;DSRRR.SSRRSS;RSSRSS;SSSS;SSSDS;SRRSSS;SRRSRASS;SSRRSS;RRSRR;SSSS,1,43196,0.572066986558,0.531463793901,0.574446008185,0.534637011824,0.575615450618,0.554398531184,0.579811703228,0.561507026356,0.571953639106,0.534295074694,0.691708452423,0.569461270026,0.533953137563,0.681683454421,0.566968900947,0.533611200433,0.671507362943,0.564476531867,0.533269263302,0.661186559002,0.561984162788,0.532927326172,0.650727805939,0.559491793709,0.532585389042,0.640138237583,0.556999424629,0.532243451911,0.629425344697,0.55450705555,0.531901514781,0.618596959729,0.55201468647,0.53155957765,0.607661239929,0.705441188644,0.701576368363,0.610497747397,0.59536786392,0.540115150875,0.528939725293
